Consolidated Code,Fund Code,Fund Name,Fund Ccy,CnPtf Manager,Operation Type,Deal Description,N Entry Ptf,N Entry,Security Mvt Status Code,CNId,Wkn Code,ISIN Code,Sec Name,GTI Code,Investment Ccy,Maturity Date,Contract Number,Trade Date,Value Date,Nav Date,Quantity,Price Local Ccy,Price Ptf Ccy,Fees Local Ccy,Purch Amount local Ccy Gross,Interests Purchased Local Ccy,Purch Amount Local Ccy Net,Purch Amount Fund Currency net,Sales Amount local Currency gross,Interest Sold Local Ccy,Sales Amount Local Ccy Net,Sales Amount Fund Ccy net,Total Gain or Loss,Security Accounting Entry Number,v_Xchge_Rate
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 18.786.00 10.0149 SHAFTESBURY PLC /REIT LU1737,3211,1653,20,62558000000,908076,GB0007990962,SHAFTESBURY PLC /REIT,117,GBP,99991231,-1,20171215,20171219,20171215,18786.000000,10.014900,11.340000,,188139.91,0.00,188139.91,212949.73,0.00,0.00,0.00,0.00,0.00,1653,1.13187
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 4.970.00 90.8006 PSP SWISS PROPERTY/NAM. LU1737,3213,1655,20,122636000000,A0CA16,CH0018294154,PSP SWISS PROPERTY/NAM.,100,CHF,99991231,-1,20171215,20171219,20171215,4970.000000,90.800600,77.810000,,451278.98,0.00,451278.98,386712.97,0.00,0.00,0.00,0.00,0.00,1655,0.85693
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 730.00 109.6902 COFINIMMO SICAFI LU1737,3217,1659,30,329048000999,873266,BE0003593044,COFINIMMO SICAFI,100,EUR,99991231,-1,20171215,20171219,20171215,730.000000,109.690205,109.690205,,80073.85,0.00,80073.85,80073.85,0.00,0.00,0.00,0.00,0.00,1659,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 730.00 109.6902 COFINIMMO SICAFI LU1737,3249,1659,30,329048000999,873266,BE0003593044,COFINIMMO SICAFI,100,EUR,99991231,-1,20171215,20171219,20171215,-730.000000,109.690205,109.690205,,-80073.85,0.00,-80073.85,-80073.85,0.00,0.00,0.00,0.00,0.00,1659,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.480.00 91.9869 WAREHOUSES DE PAUW SCA WDP LU1737,3219,1661,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20171215,20171219,20171215,1480.000000,91.986899,91.986899,,136140.61,0.00,136140.61,136140.61,0.00,0.00,0.00,0.00,0.00,1661,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.480.00 91.9869 WAREHOUSES DE PAUW SCA WDP LU1737,3247,1661,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20171215,20171219,20171215,-1480.000000,91.986899,91.986899,,-136140.61,0.00,-136140.61,-136140.61,0.00,0.00,0.00,0.00,0.00,1661,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 45.682.00 10.3149 DIC ASSET AG LU1737,3221,1663,20,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20171215,20171219,20171215,45682.000000,10.314900,10.314900,,471205.26,0.00,471205.26,471205.26,0.00,0.00,0.00,0.00,0.00,1663,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 2.232.00 78.9251 AEDIFICA SA -ACT- /REIT LU1737,3223,1665,20,522780000000,A0LCUN,BE0003851681,AEDIFICA SA -ACT- /REIT,117,EUR,99991231,-1,20171215,20171219,20171215,2232.000000,78.925099,78.925099,,176160.82,0.00,176160.82,176160.82,0.00,0.00,0.00,0.00,0.00,1665,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 795.00 256.9195 MOBIMO HOLDING AG LU1737,3224,1666,20,162571000000,930290,CH0011108872,MOBIMO HOLDING AG,100,CHF,99991231,-1,20171215,20171219,20171215,795.000000,256.919497,220.160000,,204251.00,0.00,204251.00,175028.12,0.00,0.00,0.00,0.00,0.00,1666,0.85693
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 182.954.00 .8741 EMPIRIC STU /REIT LU1737,3237,1672,20,703720000000,A117AJ,GB00BLWDVR75,EMPIRIC STU /REIT,117,GBP,99991231,-1,20171215,20171219,20171215,182954.000000,0.874100,0.990000,,159920.09,0.00,159920.09,181008.59,0.00,0.00,0.00,0.00,0.00,1672,1.13187
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 23.328.00 1.1462 PRIM HEALTH /REIT LU1737,3240,1675,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171215,20171219,20171215,23328.000000,1.146200,1.300000,,26738.55,0.00,26738.55,30264.54,0.00,0.00,0.00,0.00,0.00,1675,1.13187
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 869.00 38.2867 XIOR STUDENT HOUSING /REIT LU1737,3241,1676,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171215,20171219,20171215,869.000000,38.286697,38.286697,,33271.14,0.00,33271.14,33271.14,0.00,0.00,0.00,0.00,0.00,1676,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.071.00 42.1034 MONTEA SICAFI LU1737,3243,1678,20,522472000000,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171215,20171219,20171215,1071.000000,42.103399,42.103399,,45092.74,0.00,45092.74,45092.74,0.00,0.00,0.00,0.00,0.00,1678,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 127.443.00 1.5396 GREEN REIT PLC LU1737,3246,1681,20,771711000000,A1W1P8,IE00BBR67J55,GREEN REIT PLC,118,EUR,99991231,-1,20171215,20171219,20171215,127443.000000,1.539600,1.539600,,196211.24,0.00,196211.24,196211.24,0.00,0.00,0.00,0.00,0.00,1681,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.480.00 91.9869 WAREHOUSES DE PAUW SCA WDP LU1737,3248,1682,20,24098000999,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20171215,20171219,20171215,1480.000000,91.986899,91.986899,,136140.61,0.00,136140.61,136140.61,0.00,0.00,0.00,0.00,0.00,1682,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 730.00 109.6902 COFINIMMO SA LU1737,3250,1684,20,329048001399,914421,BE0003593044,COFINIMMO SA,117,EUR,99991231,-1,20171215,20171219,20171215,730.000000,109.690205,109.690205,,80073.85,0.00,80073.85,80073.85,0.00,0.00,0.00,0.00,0.00,1684,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.931.00 73.1942 RETAIL ESTATES ACT / REIT LU1737,3252,1686,20,861102000999,936956,BE0003720340,RETAIL ESTATES ACT / REIT,117,EUR,99991231,-1,20171215,20171219,20171215,3931.000000,73.194200,73.194200,,287726.40,0.00,287726.40,287726.40,0.00,0.00,0.00,0.00,0.00,1686,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.447.00 73.4892 RETAIL ESTATES ACT / REIT LU1737,3269,1687,20,861102000999,936956,BE0003720340,RETAIL ESTATES ACT / REIT,117,EUR,99991231,-1,20171218,20171220,20171218,1447.000000,73.489198,73.489198,,106338.87,0.00,106338.87,106338.87,0.00,0.00,0.00,0.00,0.00,1687,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 32.309.00 1.1543 PRIM HEALTH /REIT LU1737,3270,1688,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171218,20171220,20171218,32309.000000,1.154300,1.310000,,37294.28,0.00,37294.28,42301.60,0.00,0.00,0.00,0.00,0.00,1688,1.13426
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 477.00 38.6754 XIOR STUDENT HOUSING /REIT LU1737,3271,1689,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171218,20171220,20171218,477.000000,38.675409,38.675409,,18448.17,0.00,18448.17,18448.17,0.00,0.00,0.00,0.00,0.00,1689,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.428.00 42.0831 MONTEA SICAFI LU1737,3275,1693,20,522472000000,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171218,20171220,20171218,1428.000000,42.083102,42.083102,,60094.67,0.00,60094.67,60094.67,0.00,0.00,0.00,0.00,0.00,1693,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 132.682.00 1.5819 GREEN REIT PLC LU1737,3328,1696,20,771711000000,A1W1P8,IE00BBR67J55,GREEN REIT PLC,118,EUR,99991231,-1,20171218,20171220,20171219,132682.000000,1.581900,1.581900,,209889.66,0.00,209889.66,209889.66,0.00,0.00,0.00,0.00,0.00,1696,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 449.00 38.6227 XIOR STUDENT HOUSING /REIT LU1737,3338,1698,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171219,20171221,20171219,449.000000,38.622695,38.622695,,17341.59,0.00,17341.59,17341.59,0.00,0.00,0.00,0.00,0.00,1698,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 113.518.00 1.1552 PRIM HEALTH /REIT LU1737,3340,1700,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171219,20171221,20171219,113518.000000,1.155200,1.310000,,131135.99,0.00,131135.99,148229.57,0.00,0.00,0.00,0.00,0.00,1700,1.13035
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 914.00 42.1208 MONTEA SICAFI LU1737,3344,1701,30,522472000000,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171219,20171221,20171219,-914.000000,42.120799,42.120799,,-38498.41,0.00,-38498.41,-38498.41,0.00,0.00,0.00,0.00,0.00,1701,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 914.00 42.1208 MONTEA SICAFI LU1737,3341,1701,30,522472000000,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171219,20171221,20171219,914.000000,42.120799,42.120799,,38498.41,0.00,38498.41,38498.41,0.00,0.00,0.00,0.00,0.00,1701,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 914.00 42.1208 MONTEA SICAFI LU1737,3346,1704,20,522472000000,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171219,20171221,20171219,914.000000,42.120799,42.120799,,38498.41,0.00,38498.41,38498.41,0.00,0.00,0.00,0.00,0.00,1704,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 16.598.00 39.924182 MONTEA SICAFI LU1737,3348,1706,20,522472000999,A0LCLA,BE0003853703,MONTEA SICAFI,411,EUR,99991231,-1,20171219,20171219,20171219,16598.000000,39.924182,39.924182,,662661.58,0.00,662661.58,662661.58,0.00,0.00,0.00,0.00,0.00,1706,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 154.923.00 1.5938 GREEN REIT PLC LU1737,3366,1707,20,771711000000,A1W1P8,IE00BBR67J55,GREEN REIT PLC,118,EUR,99991231,-1,20171219,20171221,20171220,154923.000000,1.593800,1.593800,,246916.28,0.00,246916.28,246916.28,0.00,0.00,0.00,0.00,0.00,1707,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 176.868.00 1.5832 GREEN REIT PLC LU1737,3389,1710,20,771711000000,A1W1P8,IE00BBR67J55,GREEN REIT PLC,118,EUR,99991231,-1,20171220,20171222,20171221,176868.000000,1.583200,1.583200,,280017.42,0.00,280017.42,280017.42,0.00,0.00,0.00,0.00,0.00,1710,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 29.437.00 1.1516 PRIM HEALTH /REIT LU1737,3394,1712,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171220,20171222,20171221,29437.000000,1.151600,1.300000,,33899.65,0.00,33899.65,38246.06,0.00,0.00,0.00,0.00,0.00,1712,1.12597
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 485.00 38.6171 XIOR STUDENT HOUSING /REIT LU1737,3395,1713,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171220,20171222,20171221,485.000000,38.617093,38.617093,,18729.29,0.00,18729.29,18729.29,0.00,0.00,0.00,0.00,0.00,1713,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 35.031.00 1.151 PRIM HEALTH /REIT LU1737,3396,1714,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171221,20171227,20171221,35031.000000,1.151000,1.300000,,40320.68,0.00,40320.68,45399.88,0.00,0.00,0.00,0.00,0.00,1714,1.12597
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.173.00 38.2239 XIOR STUDENT HOUSING /REIT LU1737,3398,1716,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171221,20171227,20171221,1173.000000,38.223896,38.223896,,44836.63,0.00,44836.63,44836.63,0.00,0.00,0.00,0.00,0.00,1716,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 441.00 38.0355 XIOR STUDENT HOUSING /REIT LU1737,3423,1718,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20171222,20171228,20171222,441.000000,38.035510,38.035510,,16773.66,0.00,16773.66,16773.66,0.00,0.00,0.00,0.00,0.00,1718,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 15.529.00 1.1506 PRIM HEALTH /REIT LU1737,3425,1720,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171222,20171228,20171222,15529.000000,1.150600,1.300000,,17867.67,0.00,17867.67,20180.77,0.00,0.00,0.00,0.00,0.00,1720,1.12946
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 42.685.00 1.1605 PRIM HEALTH /REIT LU1737,3466,1725,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171227,20171229,20171228,42685.000000,1.160500,1.310000,,49535.94,0.00,49535.94,55808.38,0.00,0.00,0.00,0.00,0.00,1725,1.12569
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 643.520.00 1.1676 PRIM HEALTH /REIT LU1737,3469,1727,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20171228,20180102,20171228,643520.000000,1.167600,1.310000,,751373.95,0.00,751373.95,845814.89,0.00,0.00,0.00,0.00,0.00,1727,1.12569
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 25.454.00 1.49 TRITAX BIG BOX REIT PLC /REIT LU1737,128,1743,20,798891000000,A1XF2N,GB00BG49KP99,TRITAX BIG BOX REIT PLC /REIT,117,GBP,99991231,-1,20180115,20180117,20180115,25454.000000,1.490000,1.680000,,37926.46,0.00,37926.46,42652.97,0.00,0.00,0.00,0.00,0.00,1743,1.12462
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 13.616.00 2.8058 GRAINGER PLC LU1737,131,1746,20,150059000000,A0DN8N,GB00B04V1276,GRAINGER PLC,100,GBP,99991231,-1,20180115,20180117,20180115,13616.000000,2.805800,3.160000,,38203.77,0.00,38203.77,42964.84,0.00,0.00,0.00,0.00,0.00,1746,1.12462
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 7.281.00 118.9947 ENTRA ASA /REIT LU1737,132,1747,20,699945000000,A12DBZ,NO0010716418,ENTRA ASA /REIT,100,NOK,99991231,-1,20180115,20180117,20180115,7281.000000,118.994700,12.300000,,866400.41,0.00,866400.41,89519.57,0.00,0.00,0.00,0.00,0.00,1747,0.10332
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.621.00 39.7633 VASTNED  SHS LU1737,133,1748,20,7220000000,971488,NL0000288918,VASTNED  SHS,117,EUR,99991231,-1,20180115,20180117,20180115,1621.000000,39.763300,39.763300,,64456.31,0.00,64456.31,64456.31,0.00,0.00,0.00,0.00,0.00,1748,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 7.893.00 36.1093 EUROCOMMERCIAL---SHARES LU1737,159,1756,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180115,20180117,20180116,7893.000000,36.109299,36.109299,,285010.70,0.00,285010.70,285010.70,0.00,0.00,0.00,0.00,0.00,1756,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 143.523.00 1.7819 LONDONMETRIC PROPERTY PLC LU1737,160,1757,20,656015000000,A1C37D,GB00B4WFW713,LONDONMETRIC PROPERTY PLC,117,GBP,99991231,-1,20180115,20180117,20180116,143523.000000,1.781900,2.000000,,255743.63,0.00,255743.63,287615.17,0.00,0.00,0.00,0.00,0.00,1757,1.12620
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 20.528.00 89.2689 SWISS PRIME SITE AG /NOM. LU1737,161,1758,20,75664000000,927016,CH0008038389,SWISS PRIME SITE AG /NOM.,100,CHF,99991231,-1,20180115,20180117,20180116,20528.000000,89.268900,75.500000,,1832511.98,0.00,1832511.98,1549929.17,0.00,0.00,0.00,0.00,0.00,1758,0.84970
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 61.223.00 4.1744 TECHNOPOLIS OYJ LU1737,173,1770,20,80248000000,926127,FI0009006886,TECHNOPOLIS OYJ,100,EUR,99991231,-1,20180115,20180117,20180116,61223.000000,4.174400,4.174400,,255569.29,0.00,255569.29,255569.29,0.00,0.00,0.00,0.00,0.00,1770,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 9.701.00 24.5594 CA IMMOB.ANLAGEN AG LU1737,174,1771,20,48276000000,876520,AT0000641352,CA IMMOB.ANLAGEN AG,100,EUR,99991231,-1,20180115,20180117,20180116,9701.000000,24.559400,24.559400,,238250.74,0.00,238250.74,238250.74,0.00,0.00,0.00,0.00,0.00,1771,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 30.135.00 22.1292 TLG IMMOBILIEN AG LU1737,175,1772,20,887667000000,A12B8Z,DE000A12B8Z4,TLG IMMOBILIEN AG,100,EUR,99991231,-1,20180115,20180117,20180116,30135.000000,22.129200,22.129200,,666863.44,0.00,666863.44,666863.44,0.00,0.00,0.00,0.00,0.00,1772,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 50.398.00 2.1636 CITYCON OYJ LU1737,176,1773,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180115,20180117,20180116,50398.000000,2.163600,2.163600,,109041.11,0.00,109041.11,109041.11,0.00,0.00,0.00,0.00,0.00,1773,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 110.583.00 11.3321 MERL SOCIMI /REIT LU1737,179,1776,20,856053000000,A116WC,ES0105025003,MERL SOCIMI /REIT,118,EUR,99991231,-1,20180115,20180117,20180116,110583.000000,11.332100,11.332100,,1253137.61,0.00,1253137.61,1253137.61,0.00,0.00,0.00,0.00,0.00,1776,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 2.482.00 89.7299 SWISS PRIME SITE AG /NOM. LU1737,180,1777,20,75664000000,927016,CH0008038389,SWISS PRIME SITE AG /NOM.,100,CHF,99991231,-1,20180116,20180118,20180116,2482.000000,89.729899,76.240000,,222709.61,0.00,222709.61,189237.34,0.00,0.00,0.00,0.00,0.00,1777,0.84970
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 127.821.00 1.8038 LONDONMETRIC PROPERTY PLC LU1737,181,1778,20,656015000000,A1C37D,GB00B4WFW713,LONDONMETRIC PROPERTY PLC,117,GBP,99991231,-1,20180116,20180118,20180116,127821.000000,1.803800,2.030000,,230563.52,0.00,230563.52,259660.87,0.00,0.00,0.00,0.00,0.00,1778,1.12620
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 24.748.00 11.3768 MERL SOCIMI /REIT LU1737,184,1781,20,856053000000,A116WC,ES0105025003,MERL SOCIMI /REIT,118,EUR,99991231,-1,20180116,20180118,20180116,24748.000000,11.376800,11.376800,,281553.05,0.00,281553.05,281553.05,0.00,0.00,0.00,0.00,0.00,1781,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 129.506.00 2.1877 CITYCON OYJ LU1737,237,1788,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180116,20180118,20180117,129506.000000,2.187700,2.187700,,283320.28,0.00,283320.28,283320.28,0.00,0.00,0.00,0.00,0.00,1788,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 15.896.00 24.8198 CA IMMOB.ANLAGEN AG LU1737,238,1789,20,48276000000,876520,AT0000641352,CA IMMOB.ANLAGEN AG,100,EUR,99991231,-1,20180116,20180118,20180117,15896.000000,24.819800,24.819800,,394535.54,0.00,394535.54,394535.54,0.00,0.00,0.00,0.00,0.00,1789,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 11.360.00 36.1944 EUROCOMMERCIAL---SHARES LU1737,239,1790,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180116,20180118,20180117,11360.000000,36.194400,36.194400,,411168.38,0.00,411168.38,411168.38,0.00,0.00,0.00,0.00,0.00,1790,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 59.444.00 4.2215 TECHNOPOLIS OYJ LU1737,240,1791,20,80248000000,926127,FI0009006886,TECHNOPOLIS OYJ,100,EUR,99991231,-1,20180116,20180118,20180117,59444.000000,4.221500,4.221500,,250942.85,0.00,250942.85,250942.85,0.00,0.00,0.00,0.00,0.00,1791,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 26.027.00 22.3676 TLG IMMOBILIEN AG LU1737,241,1792,20,887667000000,A12B8Z,DE000A12B8Z4,TLG IMMOBILIEN AG,100,EUR,99991231,-1,20180116,20180118,20180117,26027.000000,22.367600,22.367600,,582161.53,0.00,582161.53,582161.53,0.00,0.00,0.00,0.00,0.00,1792,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 11.474.00 4.2336 TECHNOPOLIS OYJ LU1737,242,1793,20,80248000000,926127,FI0009006886,TECHNOPOLIS OYJ,100,EUR,99991231,-1,20180117,20180119,20180117,11474.000000,4.233600,4.233600,,48576.33,0.00,48576.33,48576.33,0.00,0.00,0.00,0.00,0.00,1793,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 9.623.00 25.166 CA IMMOB.ANLAGEN AG LU1737,255,1806,20,48276000000,876520,AT0000641352,CA IMMOB.ANLAGEN AG,100,EUR,99991231,-1,20180117,20180119,20180117,9623.000000,25.166000,25.166000,,242172.42,0.00,242172.42,242172.42,0.00,0.00,0.00,0.00,0.00,1806,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 9.123.00 22.4926 TLG IMMOBILIEN AG LU1737,257,1808,20,887667000000,A12B8Z,DE000A12B8Z4,TLG IMMOBILIEN AG,100,EUR,99991231,-1,20180117,20180119,20180117,9123.000000,22.492600,22.492600,,205199.99,0.00,205199.99,205199.99,0.00,0.00,0.00,0.00,0.00,1808,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 18.701.00 36.5024 EUROCOMMERCIAL---SHARES LU1737,274,1811,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180117,20180119,20180117,18701.000000,36.502400,36.502400,,682631.38,0.00,682631.38,682631.38,0.00,0.00,0.00,0.00,0.00,1811,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 160.752.00 2.1919 CITYCON OYJ LU1737,275,1812,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180117,20180119,20180117,160752.000000,2.191900,2.191900,,352352.31,0.00,352352.31,352352.31,0.00,0.00,0.00,0.00,0.00,1812,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 93.900.00 2.1848 CITYCON OYJ LU1737,323,1822,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180118,20180122,20180118,93900.000000,2.184800,2.184800,,205152.72,0.00,205152.72,205152.72,0.00,0.00,0.00,0.00,0.00,1822,1.00000
