FUND CODE,FUND NAME,ISIN CODE,CURRENCY,NAV DATE,NAV PER SHARE,PREVIOUS NAV,TOTAL NET ASSET,FUND TOTAL NET ASSET,TIS,TOTAL TIS AMOUNT,AMOUNT REDEMPTION,AMOUNT SUBSCRIPTION,QUANTITY REDEMPTION,QUANTITY SUBSCRIPTION
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151207,100.98,101.050000,44508794.47,44508794.47,.673853,297022.9,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151204,101.05,101.260000,44542512.32,44542512.32,.677385,298579.55,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151203,101.26,101.300000,44633808.12,44633808.12,.863152,380462.84,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151202,101.3,101.230000,44651134.38,44651134.38,.840006,370260.11,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151201,101.23,101.190000,44620183.75,44620183.75,.855949,377287.86,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20151130,101.19,101.160000,44603648.05,44603648.05,.805441,355024.67,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151127,100.01,100.010000,24161939.97,24161939.97,.252981,61120.18,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151126,100.01,100.010000,24162075.46,24162075.46,.247344,59758.27,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151125,100.01,100.010000,24163272.88,24163272.88,.241513,58349.53,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151124,100.01,100.020000,24162172.55,24162172.55,.235825,56975.38,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151123,100.02,100.000000,24164462.65,24164462.65,.236075,57035.82,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151120,100,99.990000,24159588.55,24159588.55,.219864,53119.26,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151119,99.99,99.990000,24157472.1,24157472.1,.214319,51779.48,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151118,99.99,99.990000,24158159.34,24158159.34,.208094,50275.44,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151117,99.99,99.980000,24156772.97,24156772.97,.2022,48851.53,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151116,99.98,99.970000,24155807.34,24155807.34,.195392,47206.65,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151113,99.97,99.980000,24152591.18,24152591.18,.179177,43289.05,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151112,99.98,100.000000,24154780.18,24154780.18,.173714,41969.27,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151111,100,100.000000,24159632.48,24159632.48,.168131,40620.39,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151110,100,99.990000,24158894.76,24158894.76,.162401,39236.06,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151109,99.99,99.970000,24157998.42,24157998.42,.155656,37606.37,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151106,99.97,99.980000,24153899.26,24153899.26,.139688,33748.71,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151105,99.98,99.990000,24154555.2,24154555.2,.134098,32398.04,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151104,99.99,99.970000,24157100.39,24157100.39,.128371,31014.48,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151103,99.97,99.960000,24153694.36,24153694.36,.121344,29316.73,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151102,99.96,99.950000,24150537.49,24150537.49,.115791,27975.06,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151030,99.95,99.980000,24148327.42,24148327.42,.100671,24322,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151029,99.98,99.990000,24155286.78,24155286.78,.097512,23558.99,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20151028,99.99,99.990000,24158107.05,24158107.05,.087174,21061.31,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160419,99.91,99.910000,25278022.49,25278022.49,.992495,147107.15,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160418,99.91,99.890000,25278645.8,25278645.8,.986824,145672.48,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160415,99.89,99.890000,25274120.17,25274120.17,.977567,143330.23,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160414,99.89,99.900000,25274439.13,25274439.13,.972636,142082.6,0,800000,0,8008.008
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160413,99.9,99.900000,24476639.05,24476639.05,.967497,136326.57,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160412,99.9,99.900000,24475676.36,24475676.36,.962249,135040.86,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160411,99.9,99.890000,24475029.19,24475029.19,.956554,133645.51,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160408,99.89,99.890000,24473664.96,24473664.96,.941547,129968.67,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160407,99.89,99.910000,24474704.78,24474704.78,.936461,128722.43,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160406,99.91,99.910000,24479682.08,24479682.08,.931291,127455.92,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160405,99.91,99.910000,24479764.65,24479764.65,.926531,126289.6,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160404,99.91,99.880000,24478998.39,24478998.39,.920434,124795.81,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160401,99.88,99.880000,24471862.9,24471862.9,.903938,120754.14,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160331,99.88,99.880000,24470063.51,24470063.51,.899373,119635.63,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160330,99.88,99.880000,24471651.88,24471651.88,.894319,118397.54,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160329,99.88,99.850000,24471501.8,24471501.8,.88736,116692.54,400000,0,4006.009,0
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160324,99.85,99.860000,24864483.97,24864483.97,.860123,111818.21,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160323,99.86,99.880000,24866539.65,24866539.65,.854665,110459.05,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160322,99.88,99.880000,24870825.81,24870825.81,.848981,109043.64,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160321,99.88,99.860000,24871093.97,24871093.97,.84272,107484.62,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160318,99.86,99.860000,24867042.13,24867042.13,.826115,103349.7,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160317,99.86,99.870000,24866784.79,24866784.79,.820538,101961.02,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160316,99.87,99.880000,24870086.51,24870086.51,.819554,101715.83,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160315,99.88,99.890000,24871139.79,24871139.79,.815282,100652.16,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160314,99.89,99.870000,24872619.38,24872619.38,.811261,99650.73,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160311,99.87,99.810000,24867662.59,24867662.59,.803438,97702.76,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160310,99.81,99.820000,24853044.9,24853044.9,.742129,82436.16,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160309,99.82,99.870000,24856636.85,24856636.85,.735918,80889.58,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160308,99.87,99.890000,24869556.61,24869556.61,.777024,91125.51,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160307,99.89,99.870000,24874241.57,24874241.57,.770705,89551.94,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160304,99.87,99.870000,24867718.13,24867718.13,.753892,85365.24,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160303,99.87,99.870000,24868102.28,24868102.28,.748485,84018.88,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160302,99.87,99.880000,24868373.13,24868373.13,.743075,82671.58,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160301,99.88,99.870000,24870990.84,24870990.84,.737625,81314.53,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160229,99.87,99.890000,24869339.72,24869339.72,.731837,79873.23,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160226,99.89,99.870000,24872840.4,24872840.4,.717233,76236.69,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160225,99.87,99.890000,24867985.59,24867985.59,.711881,74903.87,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160224,99.89,99.880000,24874841.32,24874841.32,.706524,73569.92,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160223,99.88,99.870000,24870515.85,24870515.85,.701118,72223.81,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160222,99.87,99.870000,24869779.43,24869779.43,.695238,70759.6,,,,
LU1736,SHELTER INVEST - SHORT TERM INCOME,LU1248420421,EUR,20160219,99.87,99.860000,24867803.48,24867803.48,.68013,66997.59,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161216,103.76,103.570000,5984990.8,6704583.31,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161216,99.33,99.150000,719592.51,6704583.31,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161215,103.57,102.910000,5973884.4,6692158.39,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161215,99.15,98.530000,718273.99,6692158.39,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161214,102.91,103.290000,5936080.79,6649825.52,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161214,98.53,98.900000,713744.73,6649825.52,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161213,103.29,101.950000,5958177.95,6674596.87,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161213,98.9,97.610000,716418.92,6674596.87,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161212,101.95,102.380000,5880464.01,6587597.02,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161212,97.61,98.030000,707133.01,6587597.02,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161209,102.38,101.020000,5905261.16,6615425.95,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161209,98.03,96.730000,710164.79,6615425.95,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161208,101.02,100.240000,5826780.65,6527523.67,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161208,96.73,95.990000,700743.02,6527523.67,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161207,100.24,99.680000,5781927.38,6477292.35,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161207,95.99,95.460000,695364.97,6477292.35,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161206,99.68,99.010000,5749784.95,6441303.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161206,95.46,94.820000,691518.13,6441303.08,0,0,0,29166.92,0,307.603
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161205,99.01,98.910000,5710907.92,6368599.14,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161205,94.82,94.730000,657691.22,6368599.14,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161202,98.91,98.970000,5705387.08,6362487.72,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161202,94.73,94.790000,657100.64,6362487.72,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161201,98.97,99.730000,5708821.96,6366342.78,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161201,94.79,95.520000,657520.82,6366342.78,0,0,0,115579.01,0,1209.998
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161130,99.73,99.550000,5752458.75,6299441.73,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161130,95.52,95.350000,546982.98,6299441.73,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161129,99.55,99.270000,5741954.48,6287951.25,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161129,95.35,95.090000,545996.77,6287951.25,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161128,99.27,99.890000,5726191.75,6270701.9,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161128,95.09,95.690000,544510.15,6270701.9,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161125,99.89,99.560000,5762071.01,6310031.06,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161125,95.69,95.370000,547960.05,6310031.06,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161124,99.56,99.220000,5742516.65,6288629.74,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161124,95.37,95.050000,546113.09,6288629.74,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161123,99.22,99.100000,5723096.66,6267375.41,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161123,95.05,94.930000,544278.75,6267375.41,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161122,99.1,98.980000,5716221.19,6259858.58,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161122,94.93,94.820000,543637.39,6259858.58,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161121,98.98,98.720000,5709418.49,6252421.48,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161121,94.82,94.580000,543002.99,6252421.48,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161118,98.72,98.910000,5694295.23,6235897.05,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161118,94.58,94.760000,541601.82,6235897.05,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161117,98.91,98.350000,5705110.05,6247753.17,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161117,94.76,94.230000,542643.12,6247753.17,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161116,98.35,98.240000,5672823.85,6212409.39,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161116,94.23,94.120000,539585.54,6212409.39,0,0,0,15059.2,0,160
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161115,98.24,97.540000,5666384.76,6190311.17,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161115,94.12,93.450000,523926.41,6190311.17,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161114,97.54,97.990000,5626125.82,6146341.55,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161114,93.45,93.900000,520215.73,6146341.55,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161111,97.99,98.240000,5652426.66,6175110.42,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161111,93.9,94.140000,522683.76,6175110.42,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161110,98.24,99.310000,5666615.18,6190622.78,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161110,94.14,95.160000,524007.6,6190622.78,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161109,99.31,98.590000,5728139,6257848.34,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161109,95.16,94.480000,529709.34,6257848.34,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161108,98.59,98.320000,5686725.96,6212626.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161108,94.48,94.220000,525900.12,6212626.08,0,0,0,160284.99,0,1701.178
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161107,98.32,97.280000,5671247.28,6035442.9,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161107,94.22,93.230000,364195.62,6035442.9,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161104,97.28,97.910000,5611137.13,5971497.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161104,93.23,93.830000,360359.95,5971497.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161103,97.91,98.390000,5647497.53,6010200.92,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161103,93.83,94.300000,362703.39,6010200.92,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161102,98.39,100.310000,5675265.2,6039760.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161102,94.3,96.140000,364494.88,6039760.08,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161031,100.31,100.640000,5785934.2,6157554.18,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161031,96.14,96.460000,371619.98,6157554.18,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161028,100.64,100.480000,5804793.57,6177650.22,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161028,96.46,96.320000,372856.65,6177650.22,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161027,100.48,100.940000,5795995.5,6168295.5,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161027,96.32,96.760000,372300,6168295.5,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161026,100.94,101.460000,5822335.84,6196336.36,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161026,96.76,97.260000,374000.52,6196336.36,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161025,101.46,101.560000,5852564.45,6228515.39,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161025,97.26,97.360000,375950.94,6228515.39,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161024,101.56,101.690000,5858296.67,6234624.47,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161024,97.36,97.490000,376327.8,6234624.47,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161021,101.69,101.670000,5865533.15,6242351.78,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161021,97.49,97.470000,376818.63,6242351.78,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161020,101.67,101.600000,5864449.18,6241206.83,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161020,97.47,97.410000,376757.65,6241206.83,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161019,101.6,101.450000,5860520.08,6237033.96,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161019,97.41,97.260000,376513.88,6237033.96,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161018,101.45,100.320000,5851656.32,6227609.44,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161018,97.26,96.180000,375953.12,6227609.44,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161017,100.32,100.990000,5786427.74,6158198.48,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161017,96.18,96.830000,371770.74,6158198.48,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161014,100.99,99.740000,5825144.3,6199430.15,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161014,96.83,95.640000,374285.85,6199430.15,0,0,0,80750,0,844.312
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161013,99.74,100.080000,5753396.98,6042331.09,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161013,95.64,95.970000,288934.11,6042331.09,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161012,100.08,100.620000,5773044.7,6062972.15,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161012,95.97,96.480000,289927.45,6062972.15,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161011,100.62,101.060000,5803757.07,6095233.64,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161011,96.48,96.910000,291476.57,6095233.64,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161010,101.06,100.280000,5829517.76,6122294.86,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161010,96.91,96.160000,292777.1,6122294.86,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161007,100.28,101.350000,5784041.34,6074554.32,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161007,96.16,97.200000,290512.98,6074554.32,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161006,101.35,102.130000,5846296.03,6139942.66,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161006,97.2,97.950000,293646.63,6139942.66,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161005,102.13,103.540000,5891059.15,6186960.98,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161005,97.95,99.310000,295901.83,6186960.98,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161004,103.54,103.150000,5972561.03,6272563.6,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161004,99.31,98.930000,300002.57,6272563.6,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20161003,103.15,103.100000,5950020.42,6248897.62,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20161003,98.93,98.890000,298877.2,6248897.62,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1224679883,EUR,20160930,103.1,102.900000,5947133.22,6245885.96,0,0,,,,
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,LU1248419928,EUR,20160930,98.89,98.700000,298752.74,6245885.96,0,0,,,,
